id,song_name,artist_names,album_name,lyrics
5Nq6lLSxphlsA6nQB0KtES,NO. 9,Playboi Carti,4rJgzzfFHAVFhCSt2P4I3j,"75 contributorsno 9 lyricsrefrain
yeah
oxycontin
xans xans molly lean
carti yeah carti ooh cash
carti cash carti yeah
gang gang with me with me
flacko flacko bari bari
switch switch lanes lanes skrrt
bentley rari rari

interlude
damn j stew you made this one too
beep beep
beep beep
uh yeah
lil nigga countin up up

chorus
big guap guap carti up up
lil shawty wanna fuck fuck
im in lenox countin up up
fuck a bitch tell her fuck yeah
yeah yeah yeah yeah yeah yeah yeah
number 9 what keep it tucked yeah
number nine jeans yeah yeah
got a bitch fiendin yeah uh
see playboi carti liveget tickets as low as 70you might also likeverse 1
fendi prada
look shawty shawty
spend a quarter million on some molly molly
might just fuck me a model model
poppin bottles all the time ooh
little nigga stop whinin yeah
i just fucked his bitch yeah yeah
we just got some new shit
we gon hit em with that stick yeah shit
pull up on your block quick quick
quiktrip how i keep a zip zip
i got all the gas gas
i got all the pills pills
niggas simp simp
carti pimp pimp

chorus
big guap guap carti up up
lil shawty wanna fuck fuck
im in lenox countin up up
fuck a bitch tell her fuck yeah
yeah yeah yeah yeah yeah yeah yeah
number 9 what keep it tucked yeah
number nine jeans yeah yeah
got a bitch fiendin yeah uh
refrain
oxycontin
xans xans molly lean
carti yeah carti ooh cash
carti cash carti yeah
gang gang with me with me
flacko flacko bari bari
switch switch lanes lanes
bentley skrrt rari ooh rari

verse 2
poppin painkillers yeah yeah
i just poured a four inside the liter yeah yeah
and your bitch just said she need a real nigga yeah yeah
raf simons thats on me bitch no hilfiger yeah yeah
i was on the block til i got up nigga til i got up yeah
if your bitch gon fuck she gon get stuck nigga yeah yeah
told her hurry up we gotta rush nigga gotta rush
cause these niggas snitchin on the up niggas on the up yeah yeah up

chorus
big guap guap carti carti up up
lil shawty shawty wanna fuck fuck
im in lenox lenox countin up up
fuck a bitch bitch tell her fuck yeah
yeah yeah yeah yeah yeah yeah yeah
number 9 what keep it tucked yeah
number nine nine jeans yeah yeah
got a bitch bitch fiendin yeah uh28embed"
