id,song_name,artist_names,album_name,lyrics
3ssOIXSgNiV8KtUUHmcux2,Beware,Deftones,4o1KnoVpzXZceJxyjELEQB,"28 contributorsbeware lyricsverse 1
you should know by now really
that this could end really
you should know i could never make it work
wake up its pretend really
really there

prechorus
do you like the way the water tastes
its like gunfire
you knew but you could never say
then come forth
do you like the way the water tastes
cause its coming round
round one more

chorus
beware the water

verse 2
you should know babe
at least pretend you did know why
its not like you were warned the water
so go on take a drink really there

prechorus
you like the way the water tastes
its like gunfire
you knew that it was never safe
take one more
do you like the way the water tastes
because its coming around
round one more
you might also likechorus 2
beware the water
beware the water

bridge
teeth are dry
the wind blows
fill cup drink it
there you go

chorus 3
beware the water
beware the water
beware the water

outro
do you like the way the water tastes
do you like the way the water tastes8embed"
