id,song_name,artist_names,album_name,lyrics
6Ms3n5sUl0Bzg3bMCtUEAw,Candy,Don Toliver,7z4GhRfLqfSkqrj5F3Yt2B,"31 contributorscandy lyricschorus
candy couldnt be so sweet candy couldnt be so
candy couldnt be so sweet candy couldnt be so
candy couldnt be so sweet candy couldnt be so
red bottoms under my feet red bottoms red bottoms under my
candy couldnt be so sweet candy couldnt be so
candy couldnt be so sweet candy couldnt be so
candy couldnt be so sweet candy couldnt be so
candy couldnt be so sweet

verse
do the thing do the thing do the thing
i been there through it so you know im on game
do the thing do the thing do the thing
i been there through it so you know im on game
do the thing do the thing do the thing
i been there through it so you know im on game
do the thing do the thing do the thing
i been there through it so you know im on game

refrain
i do the thing
ive been livin a lie do the thing do the thing do the thing
genocide
i do the thing do the thing do the thing
ive been living a lie do the thing do the thing do the thing
genocide
save your love save your love
save your love yeah
do it all yourself do the thing do the thing do the thing
do it there do it there
you do it there there uh
you live out life there uh
i wanna show you off
see don toliver liveget tickets as low as 208you might also likechorus
candy couldnt be so sweet candy couldnt be so
candy couldnt be so sweet candy couldnt be so
candy couldnt be so sweet candy couldnt be so
red bottoms under my feet redred bottoms under my
candy couldnt be so sweet candy couldnt be so
candy couldnt be so sweet candy couldnt be so
candy couldnt be so sweet candy couldnt be so
candy couldnt be so sweet

refrain
i
ive been living a lie living a lie lie
genocide
i
ive been living a lie living a lie
genocide
save your love save your love lovelove
save your love yeah
do it all yourself yeah
save your love
save your love yeah
do it all yourself yourself yourself

bridge
i
candy couldnt be so sweet my
candy couldnt oh
candy couldnt be
ohohoh
ohoh oh ohoh yeah
candycandy couldnt be so sweet
ohoh oh ohoh oh
candy couldnt be so candy couldnt redred bottom
uhuh uhuh uhuh uhuh
uhuh uhuh uhuh uhuh
uhuh uhuh uhuh uhuh candy dont give a fuck
uhuh uhuh uhuh
outro
i said baby you are too demanding mmm
even all your accounts are now outstanding mmm
oh i just cant take it anymore
oh i cant take it anymore mmm
i said to you youre so demanding mmm
and even all your accounts are now outstanding mmm
oh i cant take it anymore mmmmmm
ooh i cant take it anymore mmm8embed"
