album_id,song_id,song_name,artist_names
78bpIziExqiI9qztvNFlQu,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,Arctic Monkeys
78bpIziExqiI9qztvNFlQu,2AT8iROs4FQueDv2c8q2KE,R U Mine?,Arctic Monkeys
78bpIziExqiI9qztvNFlQu,6wNUBZNWFxdUGof6vkaykE,One For The Road,Arctic Monkeys
78bpIziExqiI9qztvNFlQu,7nzsY8vlnKdvGOEE0rjAXZ,Arabella,Arctic Monkeys
78bpIziExqiI9qztvNFlQu,1j9rezdE3YeC7yktZXC1em,I Want It All,Arctic Monkeys
78bpIziExqiI9qztvNFlQu,5TTGoX70AFrTvuEtqHK37S,No. 1 Party Anthem,Arctic Monkeys
78bpIziExqiI9qztvNFlQu,75n7mraeMycQOl2sDGYaTe,Mad Sounds,Arctic Monkeys
78bpIziExqiI9qztvNFlQu,4atMrAadB7dS8xn9vfk9PQ,Fireside,Arctic Monkeys
78bpIziExqiI9qztvNFlQu,086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys
78bpIziExqiI9qztvNFlQu,0NdTUS4UiNYCNn5FgVqKQY,Snap Out Of It,Arctic Monkeys
78bpIziExqiI9qztvNFlQu,2LGdO5MtFdyphi2EihANZG,Knee Socks,Arctic Monkeys
78bpIziExqiI9qztvNFlQu,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys
4xkM0BwLM9H2IUcbYzpcBI,6mAuw7R6u4vlNneuBgnC8K,How,The Neighbourhood
4xkM0BwLM9H2IUcbYzpcBI,7brQHA2CgQpcMBiOlfiXYb,Afraid,The Neighbourhood
4xkM0BwLM9H2IUcbYzpcBI,0yyyapBjZ9Ek1vcpp3e9bj,Everybody's Watching Me (Uh Oh),The Neighbourhood
4xkM0BwLM9H2IUcbYzpcBI,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood
4xkM0BwLM9H2IUcbYzpcBI,6cWpj6c5pNZYEk5KYjNBji,Let It Go,The Neighbourhood
4xkM0BwLM9H2IUcbYzpcBI,4V37tyDu9CtqYshvrgLke4,Alleyways,The Neighbourhood
4xkM0BwLM9H2IUcbYzpcBI,3vooOYHU0Fi3ViCG7Ozh0Y,W.D.Y.W.F.M?,The Neighbourhood
4xkM0BwLM9H2IUcbYzpcBI,2Kt1XplPBQBsDKQDa6TssB,Flawless,The Neighbourhood
4xkM0BwLM9H2IUcbYzpcBI,4BDnfINTlfJPmLp1UV6CXt,Female Robbery,The Neighbourhood
4xkM0BwLM9H2IUcbYzpcBI,1NA2NvAgCB4EfcBC8OHfuj,Staying Up,The Neighbourhood
4xkM0BwLM9H2IUcbYzpcBI,4MUvaBckjtNGlxX1IuHDPW,Float,The Neighbourhood
5FP9keIJnlSCKnkdVOf623,5o9GCBBMWxSu7y4naOdFPy,Villuminati,J. Cole
5FP9keIJnlSCKnkdVOf623,0bo51LGbhYn93hLzpfH2II,Kerney Sermon - Skit,J. Cole
5FP9keIJnlSCKnkdVOf623,0hW72l6tZgSY7Od2OUVDIC,Land Of The Snakes,J. Cole
5FP9keIJnlSCKnkdVOf623,2uwnP6tZVVmTovzX5ELooy,Power Trip (feat. Miguel),"J. Cole, Miguel"
5FP9keIJnlSCKnkdVOf623,3hiZ1PIshAM8p8oF7uEadZ,Mo Money - Interlude,J. Cole
5FP9keIJnlSCKnkdVOf623,28s8woKltdzuYwKRQ02mmY,Trouble,J. Cole
5FP9keIJnlSCKnkdVOf623,3eZjDYBS6oVs1z5POqjX9f,Runaway,J. Cole
5FP9keIJnlSCKnkdVOf623,0Fs9cdPDhptWEDJmiCbkEW,She Knows (feat. Amber Coffman & Cults),"J. Cole, Cults, Amber Coffman"
5FP9keIJnlSCKnkdVOf623,6lKCaafKm88sVfYz2u7S4B,Rich Niggaz,J. Cole
5FP9keIJnlSCKnkdVOf623,2msLj7Kp7pXpA2fIWtpvFN,Where's Jermaine? - Skit,J. Cole
5FP9keIJnlSCKnkdVOf623,1mvDFqbbmgmMmU6U4dIq5m,Forbidden Fruit (feat. Kendrick Lamar),"J. Cole, Kendrick Lamar"
5FP9keIJnlSCKnkdVOf623,4ftDe1imzovl3Vw6j01aoD,Chaining Day,J. Cole
5FP9keIJnlSCKnkdVOf623,4KUUaKfBqPw1IOitTW3Pba,Ain't That Some Shit - Interlude,J. Cole
5FP9keIJnlSCKnkdVOf623,5gFoAVTN9YlM9uJCrFZtgl,Crooked Smile (feat. TLC),"J. Cole, TLC"
5FP9keIJnlSCKnkdVOf623,6WouUO5WEg0ncfGn6dkB4I,Let Nas Down,J. Cole
5FP9keIJnlSCKnkdVOf623,47A2jHhdcuOozYPYhttXPs,Born Sinner (feat. James Fauntleroy),"J. Cole, James Fauntleroy"
5FP9keIJnlSCKnkdVOf623,2wsBhAFs6Cxk9AGngVpYOK,Miss America,J. Cole
5FP9keIJnlSCKnkdVOf623,2O1vTF3y8Jq1XSrgSto6YL,New York Times (feat. 50 Cent & Bas),"J. Cole, 50 Cent, Bas"
5FP9keIJnlSCKnkdVOf623,41a70FyJAwtb8yui5Ljnpi,Is She Gon Pop,J. Cole
5FP9keIJnlSCKnkdVOf623,2AhpxzHOwjZwvQkLeXNgHg,Niggaz Know,J. Cole
5FP9keIJnlSCKnkdVOf623,5fBoh0hqi7shM8a8nfPnDB,Sparks Will Fly (feat. Jhené Aiko),"J. Cole, Jhené Aiko"
1q4B7r3dzzwkarZ1B9bk9e,5MtMp3OeL7oOeF0WWY4TFT,Welcome to the Party,PARTYNEXTDOOR
1q4B7r3dzzwkarZ1B9bk9e,2Xn57fghAJ50iF3DahiXvp,Wild Bitches,PARTYNEXTDOOR
1q4B7r3dzzwkarZ1B9bk9e,2aB3eXzbt6a5ueOV2zfciT,Relax with Me,PARTYNEXTDOOR
1q4B7r3dzzwkarZ1B9bk9e,2tdDlP8w9wFp7m41KimBf1,Right Now,PARTYNEXTDOOR
1q4B7r3dzzwkarZ1B9bk9e,2c1jezYXHqGN8C0AJhIE1S,Make a Mil,PARTYNEXTDOOR
1q4B7r3dzzwkarZ1B9bk9e,5fEB6ZmVkg63GZg9qO86jh,Break from Toronto,PARTYNEXTDOOR
1q4B7r3dzzwkarZ1B9bk9e,6Bw8qcBkcbVixQp1fuGaM6,TBH,PARTYNEXTDOOR
1q4B7r3dzzwkarZ1B9bk9e,0NHvTrD8Igke3fawcp3njY,Wus Good / Curious,PARTYNEXTDOOR
1q4B7r3dzzwkarZ1B9bk9e,43xzI2dp9CTUsmZXjm1voH,Over Here (feat. Drake),"PARTYNEXTDOOR, Drake"
1q4B7r3dzzwkarZ1B9bk9e,6qWfJkV2jRO5RkOIZMC3hL,Ballin',PARTYNEXTDOOR
0rmhjUgoVa17LZuS8xWQ3v,74fpNVAJrKGQuqHETi4WSt,Tennis Court,Lorde
0rmhjUgoVa17LZuS8xWQ3v,6rjtB7KSIiJ6v9vrACMlqF,400 Lux,Lorde
0rmhjUgoVa17LZuS8xWQ3v,2dLLR6qlu5UJ5gk0dKz0h3,Royals,Lorde
0rmhjUgoVa17LZuS8xWQ3v,2MvvoeRt8NcOXWESkxWn3g,Ribs,Lorde
0rmhjUgoVa17LZuS8xWQ3v,51QEyJI5M7uyd8DOh9tqQY,Buzzcut Season,Lorde
0rmhjUgoVa17LZuS8xWQ3v,3G6hD9B2ZHOsgf4WfNu7X1,Team,Lorde
0rmhjUgoVa17LZuS8xWQ3v,60jI0JgMLLj1VggHJVhtRs,Glory And Gore,Lorde
0rmhjUgoVa17LZuS8xWQ3v,5TRZnGsX49uCZkXxIbD7Ru,Still Sane,Lorde
0rmhjUgoVa17LZuS8xWQ3v,35kahykNu00FPysz3C2euR,White Teeth Teens,Lorde
0rmhjUgoVa17LZuS8xWQ3v,55N0YHhO55Q1lWsc4dDPcI,A World Alone,Lorde
7lZs5r4oQV2nutddffLrg0,3xDVJcvcKedshWlT3qGSHk,"Frozen Heart - From ""Frozen""/Soundtrack Version",Cast - Frozen
7lZs5r4oQV2nutddffLrg0,2yi7HZrBOC4bMUSTcs4VK6,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version","Kristen Bell, Agatha Lee Monn, Katie Lopez"
7lZs5r4oQV2nutddffLrg0,70b5Sq3ePOu3Gqg0hjlOtR,"For the First Time in Forever - From ""Frozen""/Soundtrack Version","Kristen Bell, Idina Menzel"
7lZs5r4oQV2nutddffLrg0,3IPnBzGRMg6BfViFxxa0Gq,"Love Is an Open Door - From ""Frozen""/Soundtrack Version","Kristen Bell, Santino Fontana"
7lZs5r4oQV2nutddffLrg0,0qcr5FMsEO85NAQjrlDRKo,"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel
7lZs5r4oQV2nutddffLrg0,4C463MZrXGxq3t7A3wlGuV,"Reindeer(s) Are Better Than People - From ""Frozen"" / Soundtrack Version",Jonathan Groff
7lZs5r4oQV2nutddffLrg0,7bG6SQBGZthPDG5QJL5Gf7,"In Summer - From ""Frozen""/Soundtrack Version",Josh Gad
7lZs5r4oQV2nutddffLrg0,65GjU6KDPzF5IO143vvTgn,"For the First Time in Forever (Reprise) - From ""Frozen""/Soundtrack Version","Kristen Bell, Idina Menzel"
7lZs5r4oQV2nutddffLrg0,5covTs92HnHJwAWrXF7l14,"Fixer Upper - From ""Frozen""/Soundtrack Version","Maia Wilson, Cast - Frozen"
7lZs5r4oQV2nutddffLrg0,1A2PVHd6kWaMlaJVkMfXmz,"Let It Go - From ""Frozen / Single Version",Demi Lovato
7lZs5r4oQV2nutddffLrg0,0O1Oean88yC9KncJnyOdB0,"Vuelie - From ""Frozen""/Score","Christophe Beck, Frode Fjellheim, Cantus"
7lZs5r4oQV2nutddffLrg0,7sKChFvViJZ6FzQZwCuPqZ,"Elsa and Anna - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,31gIEAhSUG1sPeNeedbXvQ,"The Trolls - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,7hcynghaJVODd7hSC2XbJc,"Coronation Day - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,7FCNAQWZQhzG4YN1Y8OBbX,"Heimr Àrnadalr - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,02P60AdunANMp5sHoZVps4,"Winter's Waltz - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,33UJa6mBfi7QIDgCo55P7Y,"Sorcery - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,1mGTkFFxbvZ5BxNVKoL7cw,"Royal Pursuit - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,7n64t4isNgnvLxo9AP3ARm,"Onward and Upward - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,6jTYkPw8GYo2bBVNzzslfp,"Wolves - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,3bJjYmanLTAVOAKx4RMyGV,"The North Mountain - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,6hpnkeYsRsHNyVVv3JnCX1,"We Were So Close - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,5TYJZb6p9DpSgomBHjeA3Q,"Marshmallow Attack! - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,4nRGPCJzJDpalRLkpCqvD6,"Conceal, Don't Feel - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,7mmB3hzmswPL0pbjZvzgMu,"Only An Act of True Love - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,3Yfb9gUxymQFRxzvxRSsYh,"Summit Siege - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,4A2ANsSpx2p2s1nXVPv909,"Return to Arendelle - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,7MbxGGDNm263tewNLbe3w8,"Treason - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,6bUY5gyWysgz4yD5ZjhjbT,"Some People Are Worth Melting For - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,7bSIUczPXIYVhDRaZ8KLOE,"Whiteout - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,3RY0WZMCA4xnErwmnQYB7F,"The Great Thaw (Vuelie Reprise) - From ""Frozen""/Score","Christophe Beck, Frode Fjellheim"
7lZs5r4oQV2nutddffLrg0,6cbnkujtCzLCoyOtOyhO74,"Epilogue - From ""Frozen""/Score",Christophe Beck
7lZs5r4oQV2nutddffLrg0,5qbabyunovjoQbeYgpHAF7,For the First Time in Forever - Demo,Kristen Anderson-Lopez
7lZs5r4oQV2nutddffLrg0,3h4hTUf64pVgBYufYdeeht,Love Is an Open Door - Demo,"Kristen Anderson-Lopez, Robert Lopez"
7lZs5r4oQV2nutddffLrg0,6SGpAGiFOd0eivyQ1enoTP,We Know Better - Outtake,Kristen Anderson-Lopez
7lZs5r4oQV2nutddffLrg0,0FmMxiHSHWT7J15PxHHplH,Spring Pageant - Outtake,"Kristen Anderson-Lopez, Robert Lopez, Annie Lopez, Katie Lopez"
7lZs5r4oQV2nutddffLrg0,01CJDcOSteNT93CgfgsajY,More Than Just the Spare - Outtake,Kristen Anderson-Lopez
7lZs5r4oQV2nutddffLrg0,18Tt0eJMSIwvSFjasjZfYZ,You're You - Outtake,"Kristen Anderson-Lopez, Robert Lopez"
7lZs5r4oQV2nutddffLrg0,2gDMbg0vLQk48Vg6savgpk,Life's Too Short - Outtake,Kristen Anderson-Lopez
7lZs5r4oQV2nutddffLrg0,43HHWK1V3YvvCsG9WstCob,Life's Too Short (Reprise) - Outtake,Kristen Anderson-Lopez
7lZs5r4oQV2nutddffLrg0,1SN5BiwLs8hIVlyetAfirB,Reindeer(s) Remix - Outtake,Robert Lopez
7lZs5r4oQV2nutddffLrg0,7HXMQ2jWI2de8iZaLCM98N,The Ballad of Olaf & Sven - (Teaser Trailer/Score Demo),Christophe Beck
7lZs5r4oQV2nutddffLrg0,0KdczQzjtSU7PnVx792TAl,Queen Elsa of Arendelle - Score Demo,Christophe Beck
7lZs5r4oQV2nutddffLrg0,2xTeBEE0wJ14jjsDp6Aw6C,Hans - Score Demo,Christophe Beck
7lZs5r4oQV2nutddffLrg0,0fwPpZRks3445e4Gq0s0n1,It Had to Be Snow - Score Demo,Christophe Beck
7lZs5r4oQV2nutddffLrg0,4WOSnPruog3605oiLpZAqx,Meet Olaf - Score Demo,Christophe Beck
7lZs5r4oQV2nutddffLrg0,5DRuqedbCnIskJqp7mQMPZ,Hands for Hans - Score Demo,Christophe Beck
7lZs5r4oQV2nutddffLrg0,3LwmXEZGgMUdkCgHbz7tBr,Oaken's Sauna - Score Demo,Christophe Beck
7lZs5r4oQV2nutddffLrg0,2vVQHScO9IkSgmofSIjYEx,Thin Air - Score Demo,Christophe Beck
7lZs5r4oQV2nutddffLrg0,2TsXkrYL2F5XbFCJztLCF9,Cliff Diving - Score Demo,Christophe Beck
7D2NdGvBHIavgLhmcwhluK,1gqkRc9WtOpnGIqxf2Hvzr,On Sight,Kanye West
7D2NdGvBHIavgLhmcwhluK,722tgOgdIbNe3BEyLnejw4,Black Skinhead,Kanye West
7D2NdGvBHIavgLhmcwhluK,0HMCdlOPJkAGlB0MlSWIcO,I Am A God,Kanye West
7D2NdGvBHIavgLhmcwhluK,4cAgkb0ifwn0FSHGXnr4F6,New Slaves,Kanye West
7D2NdGvBHIavgLhmcwhluK,5nIu0VwPOsjkF61zfevLKh,Hold My Liquor,Kanye West
7D2NdGvBHIavgLhmcwhluK,52NmkyHsGsHGb1UX8fTkMg,I'm In It,Kanye West
7D2NdGvBHIavgLhmcwhluK,42GcjriRK6srwHkfbkBqVl,Blood On The Leaves,Kanye West
7D2NdGvBHIavgLhmcwhluK,5nPOM0nFRAJ3XI8xCxNAzO,Guilt Trip,Kanye West
7D2NdGvBHIavgLhmcwhluK,3RKblQNJs8HPvWBgXmq6nn,Send It Up,Kanye West
7D2NdGvBHIavgLhmcwhluK,3sNVsP50132BTNlImLx70i,Bound 2,Kanye West
23KJrzHF1IBfjzpRgTtaJx,0UjMscV4V6mYJlWDiAOnwP,i don't know anyone i am,salvia palth
23KJrzHF1IBfjzpRgTtaJx,6n2jsAZLJuhD4Z2f6sjnPz,stones pull out heart,salvia palth
23KJrzHF1IBfjzpRgTtaJx,0wt5zCJp79IhJYNI93I3Mk,i don't want to ask your father or anything,salvia palth
23KJrzHF1IBfjzpRgTtaJx,4FZYIL2lW5IsbQ13fFgbjv,melanchole,salvia palth
23KJrzHF1IBfjzpRgTtaJx,7svpAkwc6xaSxlbZ7V7JiS,i was all over her,salvia palth
23KJrzHF1IBfjzpRgTtaJx,6tuWX9L6LN6C1JODlbAz3j,like you know i get old,salvia palth
23KJrzHF1IBfjzpRgTtaJx,5LxdOkc6kmpxFk2bvJZqaI,post traumatic all-night-long,salvia palth
23KJrzHF1IBfjzpRgTtaJx,3QkOfIZFnoHDzriXrcJMgF,madison,salvia palth
23KJrzHF1IBfjzpRgTtaJx,74nfQWsGjMCSl6vcjUFSQ4,reprise,salvia palth
23KJrzHF1IBfjzpRgTtaJx,39iczvfNkZstM8KY8dNDFC,(dream),salvia palth
23KJrzHF1IBfjzpRgTtaJx,0MCI0TDhUsFn95nIGyw29t,needs no progress i will lie,salvia palth
23KJrzHF1IBfjzpRgTtaJx,0riQ5biFBQYCclYUACchr0,girl,salvia palth
23KJrzHF1IBfjzpRgTtaJx,0XCEKsbGRtAgdbxIphno1H,reprise (reprise),salvia palth
62yjWIhnATHxPqGbgC9Lqr,69NYP4GpJ64KJJfDkAolL5,The Library - Intro,Childish Gambino
62yjWIhnATHxPqGbgC9Lqr,6Wkehibq4hvtIoO75H43OR,I.Crawl,Childish Gambino
62yjWIhnATHxPqGbgC9Lqr,0sutbJye3ZnRnzpOhlOaqL,II. Worldstar,Childish Gambino
62yjWIhnATHxPqGbgC9Lqr,1cFHHbgIaIrq0SjebjK48r,Dial Up,Childish Gambino
62yjWIhnATHxPqGbgC9Lqr,0kErPGykp7EJo7L5fx8YjB,I. The Worst Guys,"Childish Gambino, Chance the Rapper"
62yjWIhnATHxPqGbgC9Lqr,4B2SZCQNf9uTee0pPO4cD7,II. Shadows,Childish Gambino
62yjWIhnATHxPqGbgC9Lqr,3hyyG3Rm7DdmDwG2ZHfxFR,"III. Telegraph Ave. (""Oakland"" by Lloyd)",Childish Gambino
62yjWIhnATHxPqGbgC9Lqr,3x4I4nRuZp5NdtGvCPw6Ms,IV. Sweatpants,Childish Gambino
62yjWIhnATHxPqGbgC9Lqr,5cc9Zbfp9u10sfJeKZ3h16,3005,Childish Gambino
62yjWIhnATHxPqGbgC9Lqr,4yLg1biohoNlXT23qvzybA,Playing Around Before the Party Starts,Childish Gambino
62yjWIhnATHxPqGbgC9Lqr,11A5ZxYAkWil1GzDQ0PnFm,I. The Party,Childish Gambino
62yjWIhnATHxPqGbgC9Lqr,3ahSOjK0IKgr2HSSGEthuD,II. No Exit,Childish Gambino
62yjWIhnATHxPqGbgC9Lqr,4Fk4acAGSK8NSPFefl40mR,Death By Numbers,Childish Gambino
62yjWIhnATHxPqGbgC9Lqr,7c5F8o848t9Nal1IN5QH1P,I. Flight of the Navigator,Childish Gambino
62yjWIhnATHxPqGbgC9Lqr,2iYnN1zRkPxSaDmPGPd1YI,II. Zealots of Stockholm [Free Information],Childish Gambino
62yjWIhnATHxPqGbgC9Lqr,1wYIv0ySOwjMFWLOtrgtbo,III. Urn,Childish Gambino
62yjWIhnATHxPqGbgC9Lqr,4OfESCGOUVZMuGvppCU51j,I. Pink Toes,"Childish Gambino, Jhené Aiko"
62yjWIhnATHxPqGbgC9Lqr,3Ku6ICItE1LKtsASrU5iOT,II. Earth: The Oldest Computer (The Last Night),"Childish Gambino, Azealia Banks"
62yjWIhnATHxPqGbgC9Lqr,1XJXebSUqjmat7YmuMc5HK,III. Life: The Biggest Troll [Andrew Auernheimer],Childish Gambino
6Pqlfg42Sc3ElNuyt5NUiK,7lKXXZnos1Jm3V1raTzibi,IANAHB,Lil Wayne
6Pqlfg42Sc3ElNuyt5NUiK,49axQ5GW9GrrHnNwli2q73,Curtains,"Lil Wayne, Boo"
6Pqlfg42Sc3ElNuyt5NUiK,0aVMIwsjeu1yBrhQOvg0eX,Days And Days,"Lil Wayne, 2 Chainz"
6Pqlfg42Sc3ElNuyt5NUiK,4C74fzgOAALiqMqRmSDOxf,Gunwalk,"Lil Wayne, Gudda Gudda"
6Pqlfg42Sc3ElNuyt5NUiK,6bdFbw9THAMceZtkPWXu8e,No Worries,"Lil Wayne, Detail"
6Pqlfg42Sc3ElNuyt5NUiK,0z4aUbI3uZjxgy6xCueGky,Back To You,Lil Wayne
6Pqlfg42Sc3ElNuyt5NUiK,7gj2lWAhnEbfGVHFijrEQq,Trigger Finger,"Lil Wayne, Soulja Boy"
6Pqlfg42Sc3ElNuyt5NUiK,2oCnvzY9Avb6b7yQwiPtAF,Beat The Shit,"Lil Wayne, Gunplay"
6Pqlfg42Sc3ElNuyt5NUiK,3SShjQBczSt1HMpWA9zbwE,Rich As Fuck,"Lil Wayne, 2 Chainz"
6Pqlfg42Sc3ElNuyt5NUiK,5RlLub78x2FhFhSNs1D2nE,Trippy,"Lil Wayne, Juicy J"
6Pqlfg42Sc3ElNuyt5NUiK,2XHzzp1j4IfTNp1FTn7YFg,Love Me,"Lil Wayne, Drake, Future"
6Pqlfg42Sc3ElNuyt5NUiK,61KqckN5YR9rQS1j5NKMwo,God Bless Amerika,Lil Wayne
6Pqlfg42Sc3ElNuyt5NUiK,4c9JlFTBNii7sOAls79DAK,Wowzerz,"Lil Wayne, Trina"
6Pqlfg42Sc3ElNuyt5NUiK,5keSv1Gglv6gj3ZdUKQZI3,Hello,"Lil Wayne, Shane Heyl"
6Pqlfg42Sc3ElNuyt5NUiK,58ngcw4NRqmQjwFhDWoaFm,Lay It Down,"Lil Wayne, Nicki Minaj, Corey Gunz"
6Pqlfg42Sc3ElNuyt5NUiK,01Ynfp1UOc9Tep3a25ySqX,Hot Revolver,"Lil Wayne, Dre"
6Pqlfg42Sc3ElNuyt5NUiK,5k9BIHGgVxlpQ5G7MzqAvg,My Homies Still,"Lil Wayne, Big Sean"
4EK8gtQfdVsmDTji7gBFlz,5r5Lj2MkgwQJz6TaBdL865,Spiderhead,Cage The Elephant
4EK8gtQfdVsmDTji7gBFlz,4sebUbjqbcgDSwG6PbSGI0,Come a Little Closer,Cage The Elephant
4EK8gtQfdVsmDTji7gBFlz,0tkBOcK7oRVXQJY97zzSvr,Telescope,Cage The Elephant
4EK8gtQfdVsmDTji7gBFlz,7JSXxBquAJDq28E6XQkJDL,It's Just Forever (feat. Alison Mosshart),"Cage The Elephant, Alison Mosshart"
4EK8gtQfdVsmDTji7gBFlz,43O3Iu8mDJy10i6k8SVRXX,Take It or Leave It,Cage The Elephant
4EK8gtQfdVsmDTji7gBFlz,00CqEmnPLFKDhAb3cuu6Cs,Halo,Cage The Elephant
4EK8gtQfdVsmDTji7gBFlz,3zQJdKcFjiHEz7Xqum4bom,Black Widow,Cage The Elephant
4EK8gtQfdVsmDTji7gBFlz,1PmaWG47wJRCIOM9v8Bauo,Hypocrite,Cage The Elephant
4EK8gtQfdVsmDTji7gBFlz,6MtJnnoTMozorcmelPpy8Y,Teeth,Cage The Elephant
4EK8gtQfdVsmDTji7gBFlz,2tznHmp70DxMyr2XhWLOW0,Cigarette Daydreams,Cage The Elephant
1XslIirSxfAhhxRdn4Li9t,3rE5PBReux0vbrIqbWFLnt,Tuscan Leather,Drake
1XslIirSxfAhhxRdn4Li9t,7EdJ8z6IBotTjO50DfzzuV,Furthest Thing,Drake
1XslIirSxfAhhxRdn4Li9t,5DI9jxTHrEiFAhStG7VA8E,Started From the Bottom,Drake
1XslIirSxfAhhxRdn4Li9t,5LAKjqbB5uurPpxFEicd9S,Wu-Tang Forever,Drake
1XslIirSxfAhhxRdn4Li9t,7pjJBo6DULg6YK66PA8v7r,Own It,Drake
1XslIirSxfAhhxRdn4Li9t,48RN2EOOyG2Gs5Pyla7ZJj,Worst Behavior,Drake
1XslIirSxfAhhxRdn4Li9t,0GaBIpyHvytM1UBYmqXu08,From Time,"Drake, Jhené Aiko"
1XslIirSxfAhhxRdn4Li9t,2aSC2xhRxOLiiZZVjhbylH,"Hold On, We're Going Home","Drake, Majid Jordan"
1XslIirSxfAhhxRdn4Li9t,4K3BhUMfBHZuUfeC3kbhrQ,Connect,Drake
1XslIirSxfAhhxRdn4Li9t,3IQgeOgdHIag6mu0mgKRgQ,The Language,Drake
1XslIirSxfAhhxRdn4Li9t,5ThJAPtuOCTV8owZUop495,305 To My City,"Drake, Detail"
1XslIirSxfAhhxRdn4Li9t,6UgxOrbHWJeqHvh0ost7Aa,Too Much,"Drake, Sampha"
1XslIirSxfAhhxRdn4Li9t,4NVNapccSX7E5JLiW0uQEy,Pound Cake / Paris Morton Music 2,"Drake, JAY-Z"
73TNMu44lT0m1h1Nn6Bfiq,7mnJgJhtuBEMRNoERn1OOa,The Vapors,"Jhené Aiko, Vince Staples"
73TNMu44lT0m1h1Nn6Bfiq,5Ck3e6z1bcSCes5gdo0Ddt,Bed Peace,"Jhené Aiko, Childish Gambino"
73TNMu44lT0m1h1Nn6Bfiq,5nkUIVKqOqdpB6ApKgEMkv,Stay Ready (What A Life),"Jhené Aiko, Kendrick Lamar"
73TNMu44lT0m1h1Nn6Bfiq,1kuNRcIImZO3vGTBAwSN06,WTH,"Jhené Aiko, Ab-Soul"
73TNMu44lT0m1h1Nn6Bfiq,2wBCrtJS3E3TimRZ5MElTI,The Worst,Jhené Aiko
73TNMu44lT0m1h1Nn6Bfiq,4QoFwqgLw1CtoeSv6N80mU,3:16AM,Jhené Aiko
73TNMu44lT0m1h1Nn6Bfiq,03mfJFcTsxfldb0DPI4ygj,Comfort Inn Ending (Freestyle),Jhené Aiko
6rzMufuu8sLkIizM4q9c7J,60Mq4EumvcSXznNugo9Op3,Long Live A$AP,A$AP Rocky
6rzMufuu8sLkIizM4q9c7J,31G9RaSaDOI2NWcpnIp734,Goldie,A$AP Rocky
6rzMufuu8sLkIizM4q9c7J,5oeKoJMi9g6GXEbtz1ta0f,PMW (All I Really Need) (feat. ScHoolboy Q),"A$AP Rocky, ScHoolboy Q"
6rzMufuu8sLkIizM4q9c7J,787rCZF9i4L1cXGMkdyIk4,LVL,A$AP Rocky
6rzMufuu8sLkIizM4q9c7J,5Uc07fEUpjjFcLEIleEHkJ,Hell (feat. Santigold),"A$AP Rocky, Santigold"
6rzMufuu8sLkIizM4q9c7J,6CZpEC9kyyCJWWZKPnviXY,Pain (feat. OverDoz.),"A$AP Rocky, OverDoz."
6rzMufuu8sLkIizM4q9c7J,4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","A$AP Rocky, Drake, 2 Chainz, Kendrick Lamar"
6rzMufuu8sLkIizM4q9c7J,2rzBvHM9h36Tpdj7Jdajka,Wild for the Night (feat. Skrillex & Birdy Nam Nam),"A$AP Rocky, Skrillex, Birdy Nam Nam, Lord Flacko"
6rzMufuu8sLkIizM4q9c7J,1eLU27PPFxBhbp1CBjPh9J,"1Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)","A$AP Rocky, Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson, Big K.R.I.T."
