url
https://www.linkedin.com/jobs/view/data-scientist-intern-24-at-tinder-3824188872?refId=oWjC3T470smdmC%2B8uNbcUQ%3D%3D&trackingId=8zH3hrrUX1Q5cdB5%2B2cy3w%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card
https://www.linkedin.com/jobs/view/data-scientist-at-starbucks-3823423484?refId=oWjC3T470smdmC%2B8uNbcUQ%3D%3D&trackingId=%2Bp50%2FU6JDBA3L3L8qoK7Cg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card
https://www.linkedin.com/jobs/view/data-scientists-remote-at-smartiplace-3829407464?refId=oWjC3T470smdmC%2B8uNbcUQ%3D%3D&trackingId=WbhJ8aLj9HlHpghvL0M8cA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card
https://www.linkedin.com/jobs/view/data-scientist-digital-products-and-ai-ml-at-starbucks-3829803543?refId=oWjC3T470smdmC%2B8uNbcUQ%3D%3D&trackingId=8Rz9ueruhpLjh%2F8NdjFyrg%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card
https://www.linkedin.com/jobs/view/data-scientist-l5-applied-research-consumer-insights-at-netflix-3823888190?refId=oWjC3T470smdmC%2B8uNbcUQ%3D%3D&trackingId=jooAbcbACyVif617bZxz1g%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card
https://www.linkedin.com/jobs/view/data-scientist-at-experfy-3823206801?refId=oWjC3T470smdmC%2B8uNbcUQ%3D%3D&trackingId=Fd2nvhdqE4fOSyReubVEAg%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card
https://www.linkedin.com/jobs/view/data-scientist-at-orthonebraska-3832804674?refId=oWjC3T470smdmC%2B8uNbcUQ%3D%3D&trackingId=Ehl%2Fs1oDC2Jqf2yj6dtLEQ%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card
https://www.linkedin.com/jobs/view/data-scientist-at-experfy-3824076734?refId=oWjC3T470smdmC%2B8uNbcUQ%3D%3D&trackingId=VlRpFJMPp%2Fbcsbqd3eruaQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card
https://www.linkedin.com/jobs/view/data-scientist-at-experfy-3824077678?refId=oWjC3T470smdmC%2B8uNbcUQ%3D%3D&trackingId=wuUNfnMmwHjMCeu7Tcxogg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
https://www.linkedin.com/jobs/view/data-scientist-super-app-analytics-nyc-at-cvs-health-3825933963?refId=oWjC3T470smdmC%2B8uNbcUQ%3D%3D&trackingId=6qd3NvUW02EH8sDANS0HBA%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card
https://www.linkedin.com/jobs/view/data-science-data-scientist-at-conch-technologies-inc-3828050898?refId=oWjC3T470smdmC%2B8uNbcUQ%3D%3D&trackingId=H7Fpu%2BzCdBveStPxdYYgzg%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card
https://www.linkedin.com/jobs/view/decision-scientist-staffing-and-scheduling-excellence-at-starbucks-3827050843?refId=oWjC3T470smdmC%2B8uNbcUQ%3D%3D&trackingId=s4vDLx%2BvKXCwZZ0t1CzYSg%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card
https://www.linkedin.com/jobs/view/senior-data-scientist-growth-at-upstart-3829579276?refId=oWjC3T470smdmC%2B8uNbcUQ%3D%3D&trackingId=pqNNQdPWIvtUtYo%2FMEAuzw%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card
https://www.linkedin.com/jobs/view/data-scientist-remote-at-tandym-group-3819461470?refId=oWjC3T470smdmC%2B8uNbcUQ%3D%3D&trackingId=HeljScq9ZzQjXHVH%2FjZ%2F%2Bw%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card
https://www.linkedin.com/jobs/view/data-scientist-at-experfy-3823212169?refId=oWjC3T470smdmC%2B8uNbcUQ%3D%3D&trackingId=OjGgCIKp0WodV0zzXYwAmQ%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card
https://www.linkedin.com/jobs/view/data-scientist-at-thalo-labs-3816139942?refId=oWjC3T470smdmC%2B8uNbcUQ%3D%3D&trackingId=43XO5bFuE5lsxIbd4NJE0Q%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card
https://www.linkedin.com/jobs/view/data-scientist-at-aequor-3822199278?refId=oWjC3T470smdmC%2B8uNbcUQ%3D%3D&trackingId=2KuiEtIY47nuetxBoNOqtg%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card
https://www.linkedin.com/jobs/view/data-scientist-at-integra-connect-3828323987?refId=oWjC3T470smdmC%2B8uNbcUQ%3D%3D&trackingId=xtXMxLI3fdsNET7leFZMdA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card
